# output from https://query.wikidata.org/#SELECT%20%3Fhuman%20%3FhumanLabel%0AWHERE%0A%7B%0A%20%20%3Fhuman%20wdt%3AP21%20wd%3AQ6581097%20.%0A%20%20SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22en%22%20%7D%0A%7D%20LIMIT%202500%0A
human	humanLabel
http://www.wikidata.org/entity/Q7360	Sima Lun
http://www.wikidata.org/entity/Q7361	Emperor Huai of Jin
http://www.wikidata.org/entity/Q7371	Federico Fellini
http://www.wikidata.org/entity/Q7374	Alfred Hitchcock
http://www.wikidata.org/entity/Q7382	Emperor Min of Jin
http://www.wikidata.org/entity/Q7392	Emperor Yuan of Jin
http://www.wikidata.org/entity/Q7393	Emperor Ming of Jin
http://www.wikidata.org/entity/Q7394	Emperor Cheng of Jin
http://www.wikidata.org/entity/Q7395	Emperor Kang of Jin
http://www.wikidata.org/entity/Q7396	Emperor Mu of Jin
http://www.wikidata.org/entity/Q7398	Emperor Ai of Jin
http://www.wikidata.org/entity/Q7399	Emperor Fei of Jin
http://www.wikidata.org/entity/Q7400	Emperor Jianwen of Jin
http://www.wikidata.org/entity/Q7402	Emperor Xiaowu of Jin
http://www.wikidata.org/entity/Q7403	Emperor An of Jin
http://www.wikidata.org/entity/Q7404	Emperor Gong of Jin
http://www.wikidata.org/entity/Q7407	Andre Agassi
http://www.wikidata.org/entity/Q7418	Emperor Wen of Sui
http://www.wikidata.org/entity/Q7419	Emperor Yang of Sui
http://www.wikidata.org/entity/Q7420	Emperor Gong of Sui
http://www.wikidata.org/entity/Q7422	Yang Tong
http://www.wikidata.org/entity/Q7438	Emperor Jingzong of Western Xia
http://www.wikidata.org/entity/Q7439	Richard Stallman
http://www.wikidata.org/entity/Q7443	Emperor Yizong of Western Xia
http://www.wikidata.org/entity/Q7448	Emperor Huizong of Western Xia
http://www.wikidata.org/entity/Q7449	Kevin Mitnick
http://www.wikidata.org/entity/Q7451	Emperor Chongzong of Western Xia
http://www.wikidata.org/entity/Q7453	Emperor Renzong of Western Xia
http://www.wikidata.org/entity/Q7454	Emperor Huanzong of Western Xia
http://www.wikidata.org/entity/Q7456	Emperor Xiangzong of Western Xia
http://www.wikidata.org/entity/Q7457	Emperor Shenzong of Western Xia
http://www.wikidata.org/entity/Q7458	Emperor Xianzong of Western Xia
http://www.wikidata.org/entity/Q7459	Emperor Mozhu of Western Xia
http://www.wikidata.org/entity/Q7471	Emperor Taizu of Song
http://www.wikidata.org/entity/Q7473	Emperor Taizong of Song
http://www.wikidata.org/entity/Q7475	Emperor Zhenzong of Song
http://www.wikidata.org/entity/Q7477	Emperor Renzong of Song
http://www.wikidata.org/entity/Q7479	Emperor Yingzong of Song
http://www.wikidata.org/entity/Q7483	Emperor Shenzong of Song
http://www.wikidata.org/entity/Q7484	Emperor Zhezong of Song
http://www.wikidata.org/entity/Q7486	Emperor Huizong of Song
http://www.wikidata.org/entity/Q7488	Emperor Qinzong of Song
http://www.wikidata.org/entity/Q7489	Emperor Gaozong of Song
http://www.wikidata.org/entity/Q7492	Emperor Xiaozong of Song
http://www.wikidata.org/entity/Q7494	Emperor Guangzong of Song
http://www.wikidata.org/entity/Q7496	Emperor Ningzong of Song
http://www.wikidata.org/entity/Q7497	Emperor Lizong of Song
http://www.wikidata.org/entity/Q7498	Emperor Duzong of Song
http://www.wikidata.org/entity/Q7500	Emperor Gong of Song
http://www.wikidata.org/entity/Q7501	Emperor Duanzong of Song
http://www.wikidata.org/entity/Q7503	Emperor Bing of Song
http://www.wikidata.org/entity/Q7516	Jonny Lee Miller
http://www.wikidata.org/entity/Q7517	Tolui
http://www.wikidata.org/entity/Q7519	Ögedei Khan
http://www.wikidata.org/entity/Q7520	Güyük Khan
http://www.wikidata.org/entity/Q7521	Möngke Khan
http://www.wikidata.org/entity/Q7523	Kublai Khan
http://www.wikidata.org/entity/Q7539	Peyton Manning
http://www.wikidata.org/entity/Q7542	Prince
http://www.wikidata.org/entity/Q7546	Ingmar Bergman
http://www.wikidata.org/entity/Q7554	Samuel Jacob Klein
http://www.wikidata.org/entity/Q7571	Patricio Albacete
http://www.wikidata.org/entity/Q7604	Leonhard Euler
http://www.wikidata.org/entity/Q7637	Ward Cunningham
http://www.wikidata.org/entity/Q7667	Franz Klammer
http://www.wikidata.org/entity/Q7711	Jean-Marc Ayrault
http://www.wikidata.org/entity/Q7721	Napoleon III
http://www.wikidata.org/entity/Q7723	Napoleon II
http://www.wikidata.org/entity/Q7724	August Strindberg
http://www.wikidata.org/entity/Q7726	Joseph Bonaparte
http://www.wikidata.org/entity/Q7729	Louis Bonaparte
http://www.wikidata.org/entity/Q7731	Alexis of Russia
http://www.wikidata.org/entity/Q7732	Louis XVI of France
http://www.wikidata.org/entity/Q7734	Josep Colep
http://www.wikidata.org/entity/Q7738	Louis XV of France
http://www.wikidata.org/entity/Q7742	Louis XIV of France
http://www.wikidata.org/entity/Q7747	Vladimir Putin
http://www.wikidata.org/entity/Q7750	Louis XVIII of France
http://www.wikidata.org/entity/Q7751	Giuseppe Arcimboldo
http://www.wikidata.org/entity/Q7758	Charles X of France
http://www.wikidata.org/entity/Q7767	Eduard Hau
http://www.wikidata.org/entity/Q7770	Francesco Bacchiacca
http://www.wikidata.org/entity/Q7771	Louis Philippe I
http://www.wikidata.org/entity/Q7780	Fra Bartolomeo
http://www.wikidata.org/entity/Q7789	Ambrogio Bergognone
http://www.wikidata.org/entity/Q7793	Donato Bramante
http://www.wikidata.org/entity/Q7799	Bramantino
http://www.wikidata.org/entity/Q7803	Agnolo Bronzino
http://www.wikidata.org/entity/Q7810	Homer Simpson
http://www.wikidata.org/entity/Q7814	Giotto di Bondone
http://www.wikidata.org/entity/Q7824	Annibale Carracci
http://www.wikidata.org/entity/Q7833	Boris Vian
http://www.wikidata.org/entity/Q7836	René Magritte
http://www.wikidata.org/entity/Q7841	Alfred Jarry
http://www.wikidata.org/entity/Q7855	Sébastien Loeb
http://www.wikidata.org/entity/Q7934	Frank Herbert
http://www.wikidata.org/entity/Q7981	Lluís Companys
http://www.wikidata.org/entity/Q7990	Rurik
http://www.wikidata.org/entity/Q7995	Conrad Nutschan
http://www.wikidata.org/entity/Q7996	Ivan IV Vasilyevich
http://www.wikidata.org/entity/Q7999	Lluís Llach
http://www.wikidata.org/entity/Q8003	Sergei Eisenstein
http://www.wikidata.org/entity/Q8005	Josep Tarradellas i Joan
http://www.wikidata.org/entity/Q8006	Akira Kurosawa
http://www.wikidata.org/entity/Q8007	Franklin Delano Roosevelt
http://www.wikidata.org/entity/Q8011	Avicenna
http://www.wikidata.org/entity/Q8015	Artur Mas
http://www.wikidata.org/entity/Q8016	Winston Churchill
http://www.wikidata.org/entity/Q8018	Augustine of Hippo
http://www.wikidata.org/entity/Q8023	Nelson Mandela
http://www.wikidata.org/entity/Q8027	Martin Luther King Jr.
http://www.wikidata.org/entity/Q8045	Ramesses VIII
http://www.wikidata.org/entity/Q8048	Seti II
http://www.wikidata.org/entity/Q8053	Jules Hardouin Mansart
http://www.wikidata.org/entity/Q8056	Louis Antoine de Pardaillan de Gondrin
http://www.wikidata.org/entity/Q8058	Louis XI of France
http://www.wikidata.org/entity/Q8159	Paul Bocuse
http://www.wikidata.org/entity/Q8237	Richard Holmes
http://www.wikidata.org/entity/Q8262	Kurt Von Hess
http://www.wikidata.org/entity/Q8270	Claes Gerritszoon Compaen
http://www.wikidata.org/entity/Q8284	Ivan Dirkie de Veenboer
http://www.wikidata.org/entity/Q8286	Dean Ho
http://www.wikidata.org/entity/Q8287	Elmer Gethin Rees
http://www.wikidata.org/entity/Q8289	Jamie Selkirk
http://www.wikidata.org/entity/Q8293	John Gilbert
http://www.wikidata.org/entity/Q8296	Rupert Wyatt
http://www.wikidata.org/entity/Q8298	David Guetta
http://www.wikidata.org/entity/Q8301	Stefen Fangmeier
http://www.wikidata.org/entity/Q8312	Nicholas Meyer
http://www.wikidata.org/entity/Q8318	Livio Berruti
http://www.wikidata.org/entity/Q8339	Scott Farrar
http://www.wikidata.org/entity/Q8342	Robert Legato
http://www.wikidata.org/entity/Q8346	Albert Arnold Gillespie
http://www.wikidata.org/entity/Q8349	"Weird Al" Yankovic
http://www.wikidata.org/entity/Q8351	Fred Sersen
http://www.wikidata.org/entity/Q8354	John Frazier
http://www.wikidata.org/entity/Q8367	Hans Schmidt
http://www.wikidata.org/entity/Q8372	Craig Barron
http://www.wikidata.org/entity/Q8384	Louis X of France
http://www.wikidata.org/entity/Q8404	John I of France
http://www.wikidata.org/entity/Q8409	Alexandros the Great
http://www.wikidata.org/entity/Q8413	Constantine the Great
http://www.wikidata.org/entity/Q8423	Cyrus the Great
http://www.wikidata.org/entity/Q8433	Philip V of France
http://www.wikidata.org/entity/Q8440	Hugo Chávez
http://www.wikidata.org/entity/Q8442	Otto von Bismarck
http://www.wikidata.org/entity/Q8446	Kurt Cobain
http://www.wikidata.org/entity/Q8453	Cima da Conegliano
http://www.wikidata.org/entity/Q8457	Antonio da Correggio
http://www.wikidata.org/entity/Q8459	Giorgione
http://www.wikidata.org/entity/Q8462	Timur
http://www.wikidata.org/entity/Q8467	Umar ibn Al-Khattāb
http://www.wikidata.org/entity/Q8468	Temür Khan
http://www.wikidata.org/entity/Q8474	Suleiman the Magnificent
http://www.wikidata.org/entity/Q8479	Peter the Great
http://www.wikidata.org/entity/Q8506	Il Sodoma
http://www.wikidata.org/entity/Q8511	Lorenzo di Credi
http://www.wikidata.org/entity/Q8512	Chris Corbould
http://www.wikidata.org/entity/Q8516	Nick Davis
http://www.wikidata.org/entity/Q8521	Tim Burke
http://www.wikidata.org/entity/Q8532	Külüg Khan
http://www.wikidata.org/entity/Q8537	Bernardino Luini
http://www.wikidata.org/entity/Q8540	Ayurbarwada Buyantu Khan
http://www.wikidata.org/entity/Q8549	Gegeen Khan
http://www.wikidata.org/entity/Q8556	Edsger W. Dijkstra
http://www.wikidata.org/entity/Q8560	Yesün Temür Khan
http://www.wikidata.org/entity/Q8570	Jonathan Glassner
http://www.wikidata.org/entity/Q8573	Sun Yat-sen
http://www.wikidata.org/entity/Q8581	Saladin
http://www.wikidata.org/entity/Q8586	Richard Edlund
http://www.wikidata.org/entity/Q8589	Ashoka
http://www.wikidata.org/entity/Q8597	Akbar
http://www.wikidata.org/entity/Q8599	Eric Barba
http://www.wikidata.org/entity/Q8605	Simón Bolívar
http://www.wikidata.org/entity/Q8612	Andrew Johnson
http://www.wikidata.org/entity/Q8619	Pierre Trudeau
http://www.wikidata.org/entity/Q8620	Kwame Nkrumah
http://www.wikidata.org/entity/Q8644	Gordon Jennings
http://www.wikidata.org/entity/Q8651	Douglas Shearer
http://www.wikidata.org/entity/Q8653	Ragibagh Khan
http://www.wikidata.org/entity/Q8655	Jayaatu Khan
http://www.wikidata.org/entity/Q8659	Khutughtu Khan
http://www.wikidata.org/entity/Q8662	L. B. Abbott
http://www.wikidata.org/entity/Q8664	Rinchinbal Khan
http://www.wikidata.org/entity/Q8666	Toghon Temür
http://www.wikidata.org/entity/Q8677	Juan Trippe
http://www.wikidata.org/entity/Q8704	Walt Disney
http://www.wikidata.org/entity/Q8728	Ken Ralston
http://www.wikidata.org/entity/Q8739	Archimedes
http://www.wikidata.org/entity/Q8741	Rüdiger Skoczowsky
http://www.wikidata.org/entity/Q8743	Thomas Alva Edison
http://www.wikidata.org/entity/Q8747	Euclid
http://www.wikidata.org/entity/Q8750	Michael Faraday
http://www.wikidata.org/entity/Q8753	Enrico Fermi
http://www.wikidata.org/entity/Q8755	Colin Maclaurin
http://www.wikidata.org/entity/Q8763	Fibonacci
http://www.wikidata.org/entity/Q8768	Henry Ford
http://www.wikidata.org/entity/Q8772	Joseph Fourier
http://www.wikidata.org/entity/Q8776	Georg Falck
http://www.wikidata.org/entity/Q8778	Galen
http://www.wikidata.org/entity/Q8781	Henrique Capriles Radonski
http://www.wikidata.org/entity/Q8797	Aemilius Macer
http://www.wikidata.org/entity/Q8800	Gaius Maecenas Melissus
http://www.wikidata.org/entity/Q8808	Quinctilius Varus
http://www.wikidata.org/entity/Q8809	Domitius Marsus
http://www.wikidata.org/entity/Q8814	Augustin-Louis Cauchy
http://www.wikidata.org/entity/Q8816	Marc Décimo
http://www.wikidata.org/entity/Q8817	Gaius Valgius Rufus
http://www.wikidata.org/entity/Q8820	Lucius Varius Rufus
http://www.wikidata.org/entity/Q8824	Aristius Fuscus
http://www.wikidata.org/entity/Q8825	Gaius Cornelius Gallus
http://www.wikidata.org/entity/Q8827	Propertius
http://www.wikidata.org/entity/Q8833	Gaius Maecenas
http://www.wikidata.org/entity/Q8863	Klaus Wowereit
http://www.wikidata.org/entity/Q8873	Satyajit Ray
http://www.wikidata.org/entity/Q8876	David Cicero
http://www.wikidata.org/entity/Q8877	Steven Spielberg
http://www.wikidata.org/entity/Q8884	Joey Moe
http://www.wikidata.org/entity/Q8916	Biligtü Khan Ayushiridara
http://www.wikidata.org/entity/Q8937	Uskhal Khan Tögüs Temür
http://www.wikidata.org/entity/Q8948	Arnošt Muka
http://www.wikidata.org/entity/Q8958	Johannes Gutenberg
http://www.wikidata.org/entity/Q8962	James Prescott Joule
http://www.wikidata.org/entity/Q8963	Johannes Kepler
http://www.wikidata.org/entity/Q8985	Jorightu Khan Yesüder
http://www.wikidata.org/entity/Q8998	Mo Yan
http://www.wikidata.org/entity/Q9021	Max Planck
http://www.wikidata.org/entity/Q9036	Nikola Tesla
http://www.wikidata.org/entity/Q9038	Al-Khwarizmi
http://www.wikidata.org/entity/Q9041	James Watt
http://www.wikidata.org/entity/Q9045	Chanakya
http://www.wikidata.org/entity/Q9047	Gottfried Wilhelm Leibniz
http://www.wikidata.org/entity/Q9049	Noam Chomsky
http://www.wikidata.org/entity/Q9061	Karl Marx
http://www.wikidata.org/entity/Q9066	Walter Dix
http://www.wikidata.org/entity/Q9068	Voltaire
http://www.wikidata.org/entity/Q9075	Shawn Crawford
http://www.wikidata.org/entity/Q9077	Moses
http://www.wikidata.org/entity/Q9079	LaShawn Merritt
http://www.wikidata.org/entity/Q9082	Joseph Victor von Scheffel
http://www.wikidata.org/entity/Q9086	Jeremy Wariner
http://www.wikidata.org/entity/Q9090	David Neville
http://www.wikidata.org/entity/Q9094	José Mujica
http://www.wikidata.org/entity/Q9095	James Clerk Maxwell
http://www.wikidata.org/entity/Q9096	Wilfred Bungei
http://www.wikidata.org/entity/Q9099	Tabaré Vázquez
http://www.wikidata.org/entity/Q9100	Ismail Ahmed Ismail
http://www.wikidata.org/entity/Q9104	Alfred Kirwa Yego
http://www.wikidata.org/entity/Q9106	Dmitri Mendeleev
http://www.wikidata.org/entity/Q9107	Asbel Kiprop
http://www.wikidata.org/entity/Q9112	Nick Willis
http://www.wikidata.org/entity/Q9115	Mehdi Baala
http://www.wikidata.org/entity/Q9119	Kenenisa Bekele
http://www.wikidata.org/entity/Q9123	Ernest Rutherford
http://www.wikidata.org/entity/Q9124	Eliud Kipchoge
http://www.wikidata.org/entity/Q9126	Edwin Soi
http://www.wikidata.org/entity/Q9130	Erwin Schrödinger
http://www.wikidata.org/entity/Q9132	Sileshi Sihine
http://www.wikidata.org/entity/Q9138	Micah Kogo
http://www.wikidata.org/entity/Q9140	Brimin Kipruto
http://www.wikidata.org/entity/Q9146	Richard Mateelong
http://www.wikidata.org/entity/Q9150	Enkhe Khan
http://www.wikidata.org/entity/Q9154	Dayron Robles
http://www.wikidata.org/entity/Q9157	David Payne
http://www.wikidata.org/entity/Q9161	Josip Broz Tito
http://www.wikidata.org/entity/Q9162	David Oliver
http://www.wikidata.org/entity/Q9171	Elbeg Nigülesügchi Khan
http://www.wikidata.org/entity/Q9181	Abraham
http://www.wikidata.org/entity/Q9191	René Descartes
http://www.wikidata.org/entity/Q9200	Paul
http://www.wikidata.org/entity/Q9204	C. S. Lewis
http://www.wikidata.org/entity/Q9215	Sigmund Freud
http://www.wikidata.org/entity/Q9218	Gün Temür Khan
http://www.wikidata.org/entity/Q9222	Örüg Temür Khan
http://www.wikidata.org/entity/Q9226	Öljei Temür Khan
http://www.wikidata.org/entity/Q9235	Georg Wilhelm Friedrich Hegel
http://www.wikidata.org/entity/Q9236	Delbeg Khan
http://www.wikidata.org/entity/Q9243	Oyiradai
http://www.wikidata.org/entity/Q9247	Adai Khan
http://www.wikidata.org/entity/Q9250	Tayisung Khan Toghtoa Bukha
http://www.wikidata.org/entity/Q9257	Agbarjin
http://www.wikidata.org/entity/Q9263	Esen Taishi
http://www.wikidata.org/entity/Q9281	Mahakörgis Khan
http://www.wikidata.org/entity/Q9293	Molon Khan
http://www.wikidata.org/entity/Q9294	Ibn Khaldun
http://www.wikidata.org/entity/Q9295	Manduul Khan
http://www.wikidata.org/entity/Q9304	Dayan Khan
http://www.wikidata.org/entity/Q9308	Bars Bolud Jinong
http://www.wikidata.org/entity/Q9312	Immanuel Kant
http://www.wikidata.org/entity/Q9317	John Maynard Keynes
http://www.wikidata.org/entity/Q9319	Jacopo Tintoretto
http://www.wikidata.org/entity/Q9324	Bodi Alagh Khan
http://www.wikidata.org/entity/Q9327	Guy de Maupassant
http://www.wikidata.org/entity/Q9329	Daraisung Guden Khan
http://www.wikidata.org/entity/Q9333	Laozi
http://www.wikidata.org/entity/Q9335	Tümen Jasagtu Khan
http://www.wikidata.org/entity/Q9339	Buyan Sechen Khan
http://www.wikidata.org/entity/Q9341	Ligdan Khan
http://www.wikidata.org/entity/Q9342	Palma Vecchio
http://www.wikidata.org/entity/Q9345	Ejei Khan
http://www.wikidata.org/entity/Q9348	Parmigianino
http://www.wikidata.org/entity/Q9353	John Locke
http://www.wikidata.org/entity/Q9354	Gianfranco Zola
http://www.wikidata.org/entity/Q9358	Friedrich Nietzsche
http://www.wikidata.org/entity/Q9364	Jean-Paul Sartre
http://www.wikidata.org/entity/Q9372	Sima Qian
http://www.wikidata.org/entity/Q9379	Luis Durnwalder
http://www.wikidata.org/entity/Q9381	Adam Smith
http://www.wikidata.org/entity/Q9387	Max Weber
http://www.wikidata.org/entity/Q9391	Ludwig Wittgenstein
http://www.wikidata.org/entity/Q9397	Zhu Xi
http://www.wikidata.org/entity/Q9399	Silvius Magnago
http://www.wikidata.org/entity/Q9422	Mahavira
http://www.wikidata.org/entity/Q9424	Jack Nicklaus
http://www.wikidata.org/entity/Q9429	Rishabhanatha
http://www.wikidata.org/entity/Q9434	Arnold Palmer
http://www.wikidata.org/entity/Q9438	Thomas Aquinas
http://www.wikidata.org/entity/Q9440	Paolo Veronese
http://www.wikidata.org/entity/Q9441	Gautama Buddha
http://www.wikidata.org/entity/Q9446	Pete Sampras
http://www.wikidata.org/entity/Q9455	Vallabhbhai Patel
http://www.wikidata.org/entity/Q9457	Abid Surti
http://www.wikidata.org/entity/Q9458	Muhammad
http://www.wikidata.org/entity/Q9475	Harbhajan Singh
http://www.wikidata.org/entity/Q9486	Graham Taylor
http://www.wikidata.org/entity/Q9488	Sachin Tendulkar
http://www.wikidata.org/entity/Q9509	Piero Gros
http://www.wikidata.org/entity/Q9513	A. P. J. Abdul Kalam
http://www.wikidata.org/entity/Q9535	Shah Rukh Khan
http://www.wikidata.org/entity/Q9543	Salman Khan
http://www.wikidata.org/entity/Q9545	Tony Blair
http://www.wikidata.org/entity/Q9546	Al-Ghazali
http://www.wikidata.org/entity/Q9554	Martin Luther
http://www.wikidata.org/entity/Q9557	Aamir Khan
http://www.wikidata.org/entity/Q9559	John Major
http://www.wikidata.org/entity/Q9570	Amitabh Bachchan
http://www.wikidata.org/entity/Q9575	Harivansh Rai Bachchan
http://www.wikidata.org/entity/Q9576	James Callaghan
http://www.wikidata.org/entity/Q9582	Gerald Ford
http://www.wikidata.org/entity/Q9588	Richard Nixon
http://www.wikidata.org/entity/Q9608	Dominic Sanz
http://www.wikidata.org/entity/Q9640	Lyndon B. Johnson
http://www.wikidata.org/entity/Q9671	Michael Schumacher
http://www.wikidata.org/entity/Q9673	Lewis Hamilton
http://www.wikidata.org/entity/Q9695	Henry Purcell
http://www.wikidata.org/entity/Q9696	John F. Kennedy
http://www.wikidata.org/entity/Q9700	Emperor Gaozu of Tang
http://www.wikidata.org/entity/Q9701	Emperor Taizong of Tang
http://www.wikidata.org/entity/Q9703	Emperor Gaozong of Tang
http://www.wikidata.org/entity/Q9711	Honoré de Balzac
http://www.wikidata.org/entity/Q9717	Emperor Zhongzong of Tang
http://www.wikidata.org/entity/Q9722	Emperor Ruizong of Tang
http://www.wikidata.org/entity/Q9726	Gioachino Rossini
http://www.wikidata.org/entity/Q9743	Emperor Shang of Tang
http://www.wikidata.org/entity/Q9746	Emperor Xuanzong of Tang
http://www.wikidata.org/entity/Q9749	Emperor Suzong of Tang
http://www.wikidata.org/entity/Q9753	Emperor Daizong of Tang
http://www.wikidata.org/entity/Q9755	Emperor Dezong of Tang
http://www.wikidata.org/entity/Q9760	Emperor Shunzong of Tang
http://www.wikidata.org/entity/Q9761	Emperor Xianzong of Tang
http://www.wikidata.org/entity/Q9763	Emperor Muzong of Tang
http://www.wikidata.org/entity/Q9776	Emperor Jingzong of Tang
http://www.wikidata.org/entity/Q9790	Emperor Wenzong of Tang
http://www.wikidata.org/entity/Q9801	Emperor Wuzong of Tang
http://www.wikidata.org/entity/Q9825	Emperor Xuánzong of Tang
http://www.wikidata.org/entity/Q9886	Emperor Yizong of Tang
http://www.wikidata.org/entity/Q9889	Emperor Xizong of Tang
http://www.wikidata.org/entity/Q9891	Emperor Zhaozong of Tang
http://www.wikidata.org/entity/Q9892	Emperor Ai of Tang
http://www.wikidata.org/entity/Q9916	Dwight D. Eisenhower
http://www.wikidata.org/entity/Q9957	Hongwu Emperor
http://www.wikidata.org/entity/Q9960	Ronald Reagan
http://www.wikidata.org/entity/Q9961	Jianwen Emperor
http://www.wikidata.org/entity/Q9965	Yongle Emperor
http://www.wikidata.org/entity/Q9972	Hongxi Emperor
http://www.wikidata.org/entity/Q9977	Xuande Emperor
http://www.wikidata.org/entity/Q9983	Zhengtong Emperor
http://www.wikidata.org/entity/Q9988	Jingtai Emperor
http://www.wikidata.org/entity/Q9991	Chenghua Emperor
http://www.wikidata.org/entity/Q9994	Hongzhi Emperor
http://www.wikidata.org/entity/Q10004	Yevgeny Chernyaev
http://www.wikidata.org/entity/Q10007	Zhengde Emperor
http://www.wikidata.org/entity/Q10011	Jiajing Emperor
http://www.wikidata.org/entity/Q10059	Longqing Emperor
http://www.wikidata.org/entity/Q10061	Wanli Emperor
http://www.wikidata.org/entity/Q10065	Taichang Emperor
http://www.wikidata.org/entity/Q10066	Tianqi Emperor
http://www.wikidata.org/entity/Q10069	Chongzhen Emperor
http://www.wikidata.org/entity/Q10070	Jacob Appelbaum
http://www.wikidata.org/entity/Q10088	Tipu Sultan
http://www.wikidata.org/entity/Q10125	Andy Murray
http://www.wikidata.org/entity/Q10131	Francisco Varallo
http://www.wikidata.org/entity/Q10132	Rafael Nadal
http://www.wikidata.org/entity/Q10133	Suetonius
http://www.wikidata.org/entity/Q10218	Rahul Gandhi
http://www.wikidata.org/entity/Q10233	V. V. S. Laxman
http://www.wikidata.org/entity/Q10240	Dadabhai Naoroji
http://www.wikidata.org/entity/Q10261	Pythagoras
http://www.wikidata.org/entity/Q10270	Jarkko Nieminen
http://www.wikidata.org/entity/Q10287	Manuel Valls
http://www.wikidata.org/entity/Q10390	John McCain
http://www.wikidata.org/entity/Q10411	Odd Børretzen
http://www.wikidata.org/entity/Q10490	Ayrton Senna
http://www.wikidata.org/entity/Q10494	Alain Prost
http://www.wikidata.org/entity/Q10501	Nigel Mansell
http://www.wikidata.org/entity/Q10505	Damon Hill
http://www.wikidata.org/entity/Q10510	Jenson Button
http://www.wikidata.org/entity/Q10514	Fernando Alonso
http://www.wikidata.org/entity/Q10520	David Beckham
http://www.wikidata.org/entity/Q10524	Ryan Giggs
http://www.wikidata.org/entity/Q10531	Luther Blissett
http://www.wikidata.org/entity/Q10536	John Barnes
http://www.wikidata.org/entity/Q10543	Tommy Mooney
http://www.wikidata.org/entity/Q10548	Nigel Gibbs
http://www.wikidata.org/entity/Q10552	Robert Page
http://www.wikidata.org/entity/Q10556	Heiðar Helguson
http://www.wikidata.org/entity/Q10560	Freddie Ljungberg
http://www.wikidata.org/entity/Q10569	Danny Graham
http://www.wikidata.org/entity/Q10572	Adrian Mariappa
http://www.wikidata.org/entity/Q10577	Tom Cleverley
http://www.wikidata.org/entity/Q10581	Tommy Smith
http://www.wikidata.org/entity/Q10585	Ben Foster
http://www.wikidata.org/entity/Q10588	Marlon King
http://www.wikidata.org/entity/Q10590	Gavin Mahon
http://www.wikidata.org/entity/Q10592	Marcus Gayle
http://www.wikidata.org/entity/Q10594	Alec Chamberlain
http://www.wikidata.org/entity/Q10598	David James
http://www.wikidata.org/entity/Q10599	Sean Dyche
http://www.wikidata.org/entity/Q10600	Ray Lewington
http://www.wikidata.org/entity/Q10601	Kenny Jackett
http://www.wikidata.org/entity/Q10602	Ashley Young
http://www.wikidata.org/entity/Q10603	Marvin Sordell
http://www.wikidata.org/entity/Q10606	Lloyd Doyley
http://www.wikidata.org/entity/Q10611	Aidy Boothroyd
http://www.wikidata.org/entity/Q10628	Giampaolo Pozzo
http://www.wikidata.org/entity/Q10645	Greg Brady
http://www.wikidata.org/entity/Q10648	Gordon Brown
http://www.wikidata.org/entity/Q10652	Alex Salmond
http://www.wikidata.org/entity/Q10664	Neville Chamberlain
http://www.wikidata.org/entity/Q10665	Kim Jong-il
http://www.wikidata.org/entity/Q10666	Scott Loach
http://www.wikidata.org/entity/Q10667	Nyron Nosworthy
http://www.wikidata.org/entity/Q10668	Fitz Hall
http://www.wikidata.org/entity/Q10678	Yann-Fañch Kemener
http://www.wikidata.org/entity/Q10679	Denez Prigent
http://www.wikidata.org/entity/Q10681	Alan Stivell
http://www.wikidata.org/entity/Q10689	Didier Squiban
http://www.wikidata.org/entity/Q10695	Dan Ar Braz
http://www.wikidata.org/entity/Q10696	Gweltaz ar Fur
http://www.wikidata.org/entity/Q10701	Gilles Servat
http://www.wikidata.org/entity/Q10707	Robert Mugabe
http://www.wikidata.org/entity/Q10709	Fernando Forestieri
http://www.wikidata.org/entity/Q10711	Manuel Almunia
http://www.wikidata.org/entity/Q10715	Lee Hodson
http://www.wikidata.org/entity/Q10716	Tibor Sekelj
http://www.wikidata.org/entity/Q10718	John Eustace
http://www.wikidata.org/entity/Q10720	Neuton
http://www.wikidata.org/entity/Q10721	Henri Nouvel
http://www.wikidata.org/entity/Q10723	Mark Yeates
http://www.wikidata.org/entity/Q10724	Jonathan Hogg
http://www.wikidata.org/entity/Q10725	Troy Deeney
http://www.wikidata.org/entity/Q10726	Chris Iwelumo
http://www.wikidata.org/entity/Q10727	Steve Leo Beleck
http://www.wikidata.org/entity/Q10729	Stephen McGinn
http://www.wikidata.org/entity/Q10730	Sean Murray
http://www.wikidata.org/entity/Q10731	Mick Foley
http://www.wikidata.org/entity/Q10732	Daniel Pudil
http://www.wikidata.org/entity/Q10733	Prince Buaben
http://www.wikidata.org/entity/Q10735	Matěj Vydra
http://www.wikidata.org/entity/Q10736	Ikechi Anya
http://www.wikidata.org/entity/Q10738	Dwayne "The Rock" Johnson
http://www.wikidata.org/entity/Q10754	Almen Abdi
http://www.wikidata.org/entity/Q10758	Marco Cassetti
http://www.wikidata.org/entity/Q10761	Connor Smith
http://www.wikidata.org/entity/Q10764	Jonathan Bond
http://www.wikidata.org/entity/Q10767	Tommie Hoban
http://www.wikidata.org/entity/Q10772	Alex Geijo
http://www.wikidata.org/entity/Q10781	Geoffrey Mujangi Bia
http://www.wikidata.org/entity/Q10785	Cristian Battocchio
http://www.wikidata.org/entity/Q10788	Nathaniel Chalobah
