type	typeLabel
http://www.wikidata.org/entity/Q31971	Q31971
http://www.wikidata.org/entity/Q32011	Sømænd på vulkaner
http://www.wikidata.org/entity/Q32217	Q32217
http://www.wikidata.org/entity/Q32228	Jerry som den skøre professor
http://www.wikidata.org/entity/Q32241	Q32241
http://www.wikidata.org/entity/Q32303	Jagten
http://www.wikidata.org/entity/Q32354	Q32354
http://www.wikidata.org/entity/Q32424	Q32424
http://www.wikidata.org/entity/Q32433	Lincoln
http://www.wikidata.org/entity/Q32535	That's my boy
http://www.wikidata.org/entity/Q32686	Q32686
http://www.wikidata.org/entity/Q32734	Kold sved
http://www.wikidata.org/entity/Q32780	Q32780
http://www.wikidata.org/entity/Q32786	Q32786
http://www.wikidata.org/entity/Q32790	Den røde sol
http://www.wikidata.org/entity/Q32910	Domino
http://www.wikidata.org/entity/Q33109	Q33109
http://www.wikidata.org/entity/Q33131	Q33131
http://www.wikidata.org/entity/Q33139	Q33139
http://www.wikidata.org/entity/Q33148	Q33148
http://www.wikidata.org/entity/Q33189	Q33189
http://www.wikidata.org/entity/Q33191	People like us
http://www.wikidata.org/entity/Q33671	Q33671
http://www.wikidata.org/entity/Q34414	Skjulte øjne
http://www.wikidata.org/entity/Q34499	Stranger
http://www.wikidata.org/entity/Q34643	Q34643
http://www.wikidata.org/entity/Q35725	Q35725
http://www.wikidata.org/entity/Q35738	Frida
http://www.wikidata.org/entity/Q36055	Q36055
http://www.wikidata.org/entity/Q36169	Q36169
http://www.wikidata.org/entity/Q36190	Q36190
http://www.wikidata.org/entity/Q36739	Postbudet ringer altid to gange
http://www.wikidata.org/entity/Q38143	Q38143
http://www.wikidata.org/entity/Q38226	Q38226
http://www.wikidata.org/entity/Q38235	Q38235
http://www.wikidata.org/entity/Q38297	Q38297
http://www.wikidata.org/entity/Q38365	Sultan - Indiens frihedshelt
http://www.wikidata.org/entity/Q38486	Q38486
http://www.wikidata.org/entity/Q38561	Den gale fra Chaillot
http://www.wikidata.org/entity/Q38815	Q38815
http://www.wikidata.org/entity/Q38970	Q38970
http://www.wikidata.org/entity/Q39005	The Pleasure Garden
http://www.wikidata.org/entity/Q39394	Q39394
http://www.wikidata.org/entity/Q39409	Q39409
http://www.wikidata.org/entity/Q39422	Q39422
http://www.wikidata.org/entity/Q39946	Den skjulte fæstning
http://www.wikidata.org/entity/Q39956	Jernørnen
http://www.wikidata.org/entity/Q39960	Q39960
http://www.wikidata.org/entity/Q39969	Q39969
http://www.wikidata.org/entity/Q39970	Buffy - vampyrernes skræk
http://www.wikidata.org/entity/Q39975	Q39975
http://www.wikidata.org/entity/Q39999	Mallrats
http://www.wikidata.org/entity/Q40071	Q40071
http://www.wikidata.org/entity/Q40074	Broderskabets bånd
http://www.wikidata.org/entity/Q40085	Q40085
http://www.wikidata.org/entity/Q40115	Chasing Amy
http://www.wikidata.org/entity/Q40119	The Sisterhood of the Traveling Pants
http://www.wikidata.org/entity/Q40182	Forces of Nature
http://www.wikidata.org/entity/Q40187	Dogma
http://www.wikidata.org/entity/Q41132	Barbarella
http://www.wikidata.org/entity/Q41315	Et hus i Toscana
http://www.wikidata.org/entity/Q41483	Den gode, den onde og den grusomme
http://www.wikidata.org/entity/Q41754	Ghost Rider
http://www.wikidata.org/entity/Q41854	Ghost Rider 2
http://www.wikidata.org/entity/Q42047	Goodfellas
http://www.wikidata.org/entity/Q42051	Star Wars Episode III: Sith-fyrsternes hævn
http://www.wikidata.org/entity/Q42198	Heat
http://www.wikidata.org/entity/Q43228	Farvel, Mr. Chips
http://www.wikidata.org/entity/Q43408	A Very Harold & Kumar 3D Christmas
http://www.wikidata.org/entity/Q43836	Q43836
http://www.wikidata.org/entity/Q43838	Q43838
http://www.wikidata.org/entity/Q43846	Q43846
http://www.wikidata.org/entity/Q43900	Q43900
http://www.wikidata.org/entity/Q43911	Q43911
http://www.wikidata.org/entity/Q43925	Q43925
http://www.wikidata.org/entity/Q43968	Q43968
http://www.wikidata.org/entity/Q44085	Q44085
http://www.wikidata.org/entity/Q44280	Jab Tak Hai Jaan
http://www.wikidata.org/entity/Q44396	Moonwalker
http://www.wikidata.org/entity/Q44447	Michael Jackson's This Is It
http://www.wikidata.org/entity/Q44578	Titanic
http://www.wikidata.org/entity/Q44662	42. gade
http://www.wikidata.org/entity/Q44686	City Hall
http://www.wikidata.org/entity/Q45268	Q45268
http://www.wikidata.org/entity/Q45273	Q45273
http://www.wikidata.org/entity/Q45304	Q45304
http://www.wikidata.org/entity/Q45318	The Angel's Share
http://www.wikidata.org/entity/Q45384	Carrie
http://www.wikidata.org/entity/Q45386	Stjålne kroppe
http://www.wikidata.org/entity/Q45388	Coogan's Bluff
http://www.wikidata.org/entity/Q45394	The Cabin in the Woods
http://www.wikidata.org/entity/Q45672	The Last Stand
http://www.wikidata.org/entity/Q45679	Q45679
http://www.wikidata.org/entity/Q45692	Hjemsøgt - The Haunting in Connecticut
http://www.wikidata.org/entity/Q45793	Q45793
http://www.wikidata.org/entity/Q45794	Q45794
http://www.wikidata.org/entity/Q45839	Mit liv som geisha
http://www.wikidata.org/entity/Q45860	Q45860
http://www.wikidata.org/entity/Q45987	Q45987
http://www.wikidata.org/entity/Q45988	Q45988
http://www.wikidata.org/entity/Q46044	Passionens labyrint
http://www.wikidata.org/entity/Q46361	Q46361
http://www.wikidata.org/entity/Q46386	Q46386
http://www.wikidata.org/entity/Q46477	Q46477
http://www.wikidata.org/entity/Q46533	Q46533
http://www.wikidata.org/entity/Q46551	The Prestige
http://www.wikidata.org/entity/Q46568	Q46568
http://www.wikidata.org/entity/Q46609	Q46609
http://www.wikidata.org/entity/Q46637	Q46637
http://www.wikidata.org/entity/Q46717	Pirates of the Caribbean: Den sorte forbandelse
http://www.wikidata.org/entity/Q46916	Q46916
http://www.wikidata.org/entity/Q46918	Roadside Romeo
http://www.wikidata.org/entity/Q47075	Scarface
http://www.wikidata.org/entity/Q47221	Taxi Driver
http://www.wikidata.org/entity/Q47296	Family Plot - Den enes død
http://www.wikidata.org/entity/Q47654	Saturday Night Fever
http://www.wikidata.org/entity/Q47703	The Godfather
http://www.wikidata.org/entity/Q48734	Marmaduke
http://www.wikidata.org/entity/Q48904	Q48904
http://www.wikidata.org/entity/Q48980	Fuld af løgn
http://www.wikidata.org/entity/Q48984	Gift med mafiaen
http://www.wikidata.org/entity/Q49003	Ghost
http://www.wikidata.org/entity/Q49018	Q49018
http://www.wikidata.org/entity/Q49021	Brevet i flasken
http://www.wikidata.org/entity/Q49396	De tapre er ensomme
http://www.wikidata.org/entity/Q49398	Q49398
http://www.wikidata.org/entity/Q49410	Q49410
http://www.wikidata.org/entity/Q49498	Deep Impact
http://www.wikidata.org/entity/Q49729	Q49729
http://www.wikidata.org/entity/Q49903	All Good Things
http://www.wikidata.org/entity/Q50714	Diligencen
http://www.wikidata.org/entity/Q50861	Die Hard 4.0
http://www.wikidata.org/entity/Q50929	Q50929
http://www.wikidata.org/entity/Q50937	Q50937
http://www.wikidata.org/entity/Q50941	Q50941
http://www.wikidata.org/entity/Q50961	Eugen Onegin
http://www.wikidata.org/entity/Q50962	Q50962
http://www.wikidata.org/entity/Q50969	Q50969
http://www.wikidata.org/entity/Q51121	Guldets pris
http://www.wikidata.org/entity/Q51173	Q51173
http://www.wikidata.org/entity/Q51416	Men in Black
http://www.wikidata.org/entity/Q51668	The Passion of the Christ
http://www.wikidata.org/entity/Q51732	Q51732
http://www.wikidata.org/entity/Q51734	Q51734
http://www.wikidata.org/entity/Q51737	Den forbudte by
http://www.wikidata.org/entity/Q51743	Q51743
http://www.wikidata.org/entity/Q51750	Q51750
http://www.wikidata.org/entity/Q51757	Q51757
http://www.wikidata.org/entity/Q52021	Q52021
http://www.wikidata.org/entity/Q52442	Q52442
http://www.wikidata.org/entity/Q53095	Den vilde flugt
http://www.wikidata.org/entity/Q53096	Det stærke køn - We want sex
http://www.wikidata.org/entity/Q53105	Moskva tror ikke på tårer
http://www.wikidata.org/entity/Q53481	Sátántangó
http://www.wikidata.org/entity/Q53669	Pepi, Luci, Bom y otras chicas del montón
http://www.wikidata.org/entity/Q53703	Q53703
http://www.wikidata.org/entity/Q53719	Looper
http://www.wikidata.org/entity/Q54966	Sexmissionen
http://www.wikidata.org/entity/Q54967	Q54967
http://www.wikidata.org/entity/Q54968	Q54968
http://www.wikidata.org/entity/Q54970	Q54970
http://www.wikidata.org/entity/Q54971	Q54971
http://www.wikidata.org/entity/Q54973	Q54973
http://www.wikidata.org/entity/Q54974	Q54974
http://www.wikidata.org/entity/Q54975	Q54975
http://www.wikidata.org/entity/Q54976	Q54976
http://www.wikidata.org/entity/Q54978	Q54978
http://www.wikidata.org/entity/Q54979	Q54979
http://www.wikidata.org/entity/Q54980	Q54980
http://www.wikidata.org/entity/Q54981	Q54981
http://www.wikidata.org/entity/Q54982	Q54982
http://www.wikidata.org/entity/Q54983	Q54983
http://www.wikidata.org/entity/Q54984	Q54984
http://www.wikidata.org/entity/Q54985	Q54985
http://www.wikidata.org/entity/Q54986	Q54986
http://www.wikidata.org/entity/Q54987	Q54987
http://www.wikidata.org/entity/Q54989	Q54989
http://www.wikidata.org/entity/Q54990	Q54990
http://www.wikidata.org/entity/Q54991	Q54991
http://www.wikidata.org/entity/Q54992	Q54992
http://www.wikidata.org/entity/Q54993	Q54993
http://www.wikidata.org/entity/Q54994	Q54994
http://www.wikidata.org/entity/Q55002	Q55002
http://www.wikidata.org/entity/Q55020	Q55020
http://www.wikidata.org/entity/Q56217	Marcelino
http://www.wikidata.org/entity/Q56768	Q56768
http://www.wikidata.org/entity/Q56862	Q56862
http://www.wikidata.org/entity/Q56864	Q56864
http://www.wikidata.org/entity/Q58109	Q58109
http://www.wikidata.org/entity/Q58118	Q58118
http://www.wikidata.org/entity/Q58354	Q58354
http://www.wikidata.org/entity/Q58553	Q58553
http://www.wikidata.org/entity/Q58619	Q58619
http://www.wikidata.org/entity/Q58972	Masters of the universe
http://www.wikidata.org/entity/Q59026	Trois mondes
http://www.wikidata.org/entity/Q59073	En plads i mit hjerte
http://www.wikidata.org/entity/Q59084	Mytteri på Bounty
http://www.wikidata.org/entity/Q59240	Q59240
http://www.wikidata.org/entity/Q59249	Q59249
http://www.wikidata.org/entity/Q59317	Arsenik og gamle kniplinger
http://www.wikidata.org/entity/Q59318	Johnny Guitar
http://www.wikidata.org/entity/Q59346	The Mortal Instruments: Dæmonernes by
http://www.wikidata.org/entity/Q59391	Q59391
http://www.wikidata.org/entity/Q59408	Q59408
http://www.wikidata.org/entity/Q59423	Q59423
http://www.wikidata.org/entity/Q59426	Mod syd
http://www.wikidata.org/entity/Q59438	Tre årstider
http://www.wikidata.org/entity/Q59495	Q59495
http://www.wikidata.org/entity/Q74504	Q74504
http://www.wikidata.org/entity/Q74568	Sadko søger lykken
http://www.wikidata.org/entity/Q74579	Seventh Son
http://www.wikidata.org/entity/Q74636	Q74636
http://www.wikidata.org/entity/Q74643	Q74643
http://www.wikidata.org/entity/Q74671	Q74671
http://www.wikidata.org/entity/Q74750	Q74750
http://www.wikidata.org/entity/Q74958	Blood Diamond
http://www.wikidata.org/entity/Q75000	Q75000
http://www.wikidata.org/entity/Q75539	Just like heaven
http://www.wikidata.org/entity/Q75546	A lot like love
http://www.wikidata.org/entity/Q75569	Q75569
http://www.wikidata.org/entity/Q75593	Q75593
http://www.wikidata.org/entity/Q75641	Q75641
http://www.wikidata.org/entity/Q76479	En nævefuld dollars
http://www.wikidata.org/entity/Q76582	Q76582
http://www.wikidata.org/entity/Q76824	Cat Ballou
http://www.wikidata.org/entity/Q76827	Intimacy
http://www.wikidata.org/entity/Q77009	Q77009
http://www.wikidata.org/entity/Q77013	Nattens kryb
http://www.wikidata.org/entity/Q77151	Q77151
http://www.wikidata.org/entity/Q77597	Black City
http://www.wikidata.org/entity/Q79503	Juno
http://www.wikidata.org/entity/Q80204	Anna Karenina
http://www.wikidata.org/entity/Q80227	Anger
http://www.wikidata.org/entity/Q80246	Q80246
http://www.wikidata.org/entity/Q80289	Q80289
http://www.wikidata.org/entity/Q80318	Q80318
http://www.wikidata.org/entity/Q80379	Hobbitten: En uventet rejse
http://www.wikidata.org/entity/Q80409	Q80409
http://www.wikidata.org/entity/Q80437	Q80437
http://www.wikidata.org/entity/Q80507	Q80507
http://www.wikidata.org/entity/Q80509	Abbott og Costello i Paa Vingerne
http://www.wikidata.org/entity/Q80538	Q80538
http://www.wikidata.org/entity/Q80557	Q80557
http://www.wikidata.org/entity/Q80608	Q80608
http://www.wikidata.org/entity/Q80609	Q80609
http://www.wikidata.org/entity/Q80617	Mig og vennerne
http://www.wikidata.org/entity/Q80660	En kærligheds historie
http://www.wikidata.org/entity/Q80959	Elysium
http://www.wikidata.org/entity/Q81037	Step Up 3D
http://www.wikidata.org/entity/Q81044	Step up revolution
http://www.wikidata.org/entity/Q81145	The eagle
http://www.wikidata.org/entity/Q81224	Inside man
http://www.wikidata.org/entity/Q81487	Step Up 2 the Streets
http://www.wikidata.org/entity/Q81597	Q81597
http://www.wikidata.org/entity/Q81789	Q81789
http://www.wikidata.org/entity/Q81845	Q81845
http://www.wikidata.org/entity/Q81898	Q81898
http://www.wikidata.org/entity/Q81995	Dillinger - gangsternes gangster
http://www.wikidata.org/entity/Q82155	Q82155
http://www.wikidata.org/entity/Q82223	Q82223
http://www.wikidata.org/entity/Q82224	Q82224
http://www.wikidata.org/entity/Q82297	Q82297
http://www.wikidata.org/entity/Q82321	Q82321
http://www.wikidata.org/entity/Q82327	Q82327
http://www.wikidata.org/entity/Q82352	Radio
http://www.wikidata.org/entity/Q82374	Q82374
http://www.wikidata.org/entity/Q82388	Q82388
http://www.wikidata.org/entity/Q82413	Q82413
http://www.wikidata.org/entity/Q82426	Q82426
http://www.wikidata.org/entity/Q82519	Q82519
http://www.wikidata.org/entity/Q82579	Pokémon 4
http://www.wikidata.org/entity/Q82847	Q82847
http://www.wikidata.org/entity/Q82860	Q82860
http://www.wikidata.org/entity/Q82937	Q82937
http://www.wikidata.org/entity/Q82949	Rocky V
http://www.wikidata.org/entity/Q82989	Q82989
http://www.wikidata.org/entity/Q83005	Q83005
http://www.wikidata.org/entity/Q83103	2 Girls 1 Cup
http://www.wikidata.org/entity/Q83495	The Matrix
http://www.wikidata.org/entity/Q83505	Q83505
http://www.wikidata.org/entity/Q83542	Resident Evil: Retribution
http://www.wikidata.org/entity/Q83594	Q83594
http://www.wikidata.org/entity/Q83612	Skulls
http://www.wikidata.org/entity/Q83623	Bedste venner
http://www.wikidata.org/entity/Q83630	My Life without Me
http://www.wikidata.org/entity/Q83649	Rekrut Benjamin
http://www.wikidata.org/entity/Q83656	Kinsey
http://www.wikidata.org/entity/Q83703	Elsker, elsker ikke
http://www.wikidata.org/entity/Q83730	Q83730
http://www.wikidata.org/entity/Q83739	The ladykillers
http://www.wikidata.org/entity/Q83767	Den Blå Lagune
http://www.wikidata.org/entity/Q83789	Calendar Girls
http://www.wikidata.org/entity/Q83791	Q83791
http://www.wikidata.org/entity/Q84006	Q84006
http://www.wikidata.org/entity/Q84022	Q84022
http://www.wikidata.org/entity/Q84064	Brød og tulipaner
http://www.wikidata.org/entity/Q84147	Anna Karenina
http://www.wikidata.org/entity/Q84220	Johnny got his gun
http://www.wikidata.org/entity/Q86427	Åndeløs
http://www.wikidata.org/entity/Q93432	Q93432
http://www.wikidata.org/entity/Q93443	Q93443
http://www.wikidata.org/entity/Q93459	Q93459
http://www.wikidata.org/entity/Q93500	Q93500
http://www.wikidata.org/entity/Q93512	Q93512
http://www.wikidata.org/entity/Q93539	Q93539
http://www.wikidata.org/entity/Q93564	Intimate enemies
http://www.wikidata.org/entity/Q93591	Q93591
http://www.wikidata.org/entity/Q93622	Q93622
http://www.wikidata.org/entity/Q59498	Q59498
http://www.wikidata.org/entity/Q59501	The escort
http://www.wikidata.org/entity/Q59502	Q59502
http://www.wikidata.org/entity/Q59503	Q59503
http://www.wikidata.org/entity/Q59530	Q59530
http://www.wikidata.org/entity/Q59531	Q59531
http://www.wikidata.org/entity/Q59534	Abernes planet
http://www.wikidata.org/entity/Q59543	Q59543
http://www.wikidata.org/entity/Q59566	Det ku' ikke være bedre
http://www.wikidata.org/entity/Q59567	Fortæl det ikke til nogen
http://www.wikidata.org/entity/Q59572	In the Cut
http://www.wikidata.org/entity/Q59595	Deeds
http://www.wikidata.org/entity/Q59610	Seven Psychopaths
http://www.wikidata.org/entity/Q59612	Q59612
http://www.wikidata.org/entity/Q59634	Ikke her for at blive elsket
http://www.wikidata.org/entity/Q59653	Operation Argo
http://www.wikidata.org/entity/Q59660	Q59660
http://www.wikidata.org/entity/Q59687	En smag af livet
http://www.wikidata.org/entity/Q59721	Russian Ark
http://www.wikidata.org/entity/Q59722	Q59722
http://www.wikidata.org/entity/Q59789	Q59789
http://www.wikidata.org/entity/Q59931	Garden State
http://www.wikidata.org/entity/Q60016	Samleren - Kiss the girls
http://www.wikidata.org/entity/Q60021	Q60021
http://www.wikidata.org/entity/Q60072	The Sound of Music
http://www.wikidata.org/entity/Q60296	The weather man
http://www.wikidata.org/entity/Q60362	Q60362
http://www.wikidata.org/entity/Q60464	Q60464
http://www.wikidata.org/entity/Q60487	The Twilight Saga: Breaking Dawn - Part 2
http://www.wikidata.org/entity/Q60506	The Twilight Saga: Breaking Dawn - Part 1
http://www.wikidata.org/entity/Q60792	Q60792
http://www.wikidata.org/entity/Q60794	Q60794
http://www.wikidata.org/entity/Q60818	Q60818
http://www.wikidata.org/entity/Q61696	Midnight Cowboy
http://www.wikidata.org/entity/Q61872	Q61872
http://www.wikidata.org/entity/Q61874	Q61874
http://www.wikidata.org/entity/Q61875	Q61875
http://www.wikidata.org/entity/Q61877	Q61877
http://www.wikidata.org/entity/Q61953	Q61953
http://www.wikidata.org/entity/Q61955	Q61955
http://www.wikidata.org/entity/Q61957	Q61957
http://www.wikidata.org/entity/Q62163	Q62163
http://www.wikidata.org/entity/Q62513	Q62513
